event_id,symbol,asset,launch_ts,classification,blocking,coverage_score,venue_precedence,timestamp_gap_min,reasons
373ad2eaf2fe234af0752a45,METUSDT,MET,2025-10-11T12:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
cd6794154b527f204b81a81c,LABUSDT,LAB,2025-10-17T14:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
a1d2ccd3fc62843b613f65d4,ATUSDT,AT,2025-10-29T11:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
836da07cfc7720b44b314d9b,KITEUSDT,KITE,2025-10-29T10:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
8943396b63414fd5204926ea,CCUSDT,CC,2025-10-31T12:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ff2c05cb1e517e68b481697b,STABLEUSDT,STABLE,2025-11-06T12:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
28bdb9c69e08176d20be77eb,CLANKERUSDT,CLANKER,2025-11-12T12:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
02db53cfca1b429e8af53a04,SENTUSDT,SENT,2025-11-14T12:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
362be738f0907a9bd73fb3ac,BOBUSDT,BOB,2025-11-21T10:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
16eae9c262c564b7f77e1c46,IRYSUSDT,IRYS,2025-11-26T16:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
1450c463b79e24c601a172ff,RLSUSDT,RLS,2025-12-02T10:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
c9fd590ebdf9b49aef7a4c3c,POWERUSDT,POWER,2025-12-06T09:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
a24c655fa10e4404e78232ae,WETUSDT,WET,2025-12-10T07:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
b6bf7597d3931b0f488abc54,NIGHTUSDT,NIGHT,2025-12-10T11:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
3277a7bb4fc7bf6a8a7c77f4,USUSDT,US,2025-12-12T10:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
41ae58dd0b0e0e0417f6e585,RAVEUSDT,RAVE,2025-12-14T15:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
d36f75c5038388444182fb27,GUAUSDT,GUA,2025-12-21T10:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,15.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
0c7145de6321e6291d22c352,LITUSDT,LIT,2025-12-23T17:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
3be3d929d343489f969e5605,BREVUSDT,BREV,2025-12-30T10:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
b10b4d2e924f842ca4c3d42f,COLLECTUSDT,COLLECT,2025-12-31T13:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
518fadb11e8948d1644b8898,XAGUSDT,XAG,2026-01-07T10:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
763c46556515bd213eeffec5,ZAMAUSDT,ZAMA,2026-01-09T09:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
701f9793a5920437c54aab4c,FOGOUSDT,FOGO,2026-01-10T14:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
1e56bc144c18fcd108d7e157,SPORTFUNUSDT,SPORTFUN,2026-01-16T13:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
3e941568d54f2776e7028bbd,AIAUSDT,AIA,2026-01-20T11:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
5abc76df6e2d2a1b0c63b0a0,ACUUSDT,ACU,2026-01-21T12:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
5ee5dcd51b181f0ba234947b,ELSAUSDT,ELSA,2026-01-22T07:25:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ee0ff8e2e0adb92d34d183f6,SKRUSDT,SKR,2026-01-22T10:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
2df79d1ad5aba75fcb77f422,SPACEUSDT,SPACE,2026-01-23T11:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
aeb53715c4b9a92a0aaee948,BIRBUSDT,BIRB,2026-01-29T05:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
c5dff8660134fc9e4ef8fb2d,XPTUSDT,XPT,2026-01-30T10:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
62ac4b9ad3859d53823e2e50,MEGAUSDT,MEGA,2026-01-30T12:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
8ff1068f61ea68e265c0dc5d,INXUSDT,INX,2026-01-30T19:04:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,4.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
8580bf0f45e76926710e6d66,TRIAUSDT,TRIA,2026-02-06T12:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
39e53c142c32db3562f9c32a,ESPUSDT,ESP,2026-02-10T08:10:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
f3a8cfdbd0cf490022078019,AZTECUSDT,AZTEC,2026-02-11T04:29:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,-1.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
b58ff253b57614c58da55ec0,OPNUSDT,OPN,2026-02-21T15:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ffe0e6ccd0ef9616e1269051,ROBOUSDT,ROBO,2026-02-27T08:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
3e5ba01473f71c2c24066d67,KATUSDT,KAT,2026-03-02T05:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
a8187d0cf993805cfd2c093e,COPPERUSDT,COPPER,2026-03-06T09:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
552172d058d82a30ea33b8c5,EDGEUSDT,EDGE,2026-03-19T14:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
33d1502c53913a216cd2cd0b,BSBUSDT,BSB,2026-03-25T11:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
26ab833409026c6833e35671,BASEDUSDT,BASED,2026-03-30T10:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
2db85afffb39035b368afd91,BZUSDT,BZ,2026-04-01T09:10:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,10.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
522a952ef9eba0157e549954,PRLUSDT,PRL,2026-04-01T10:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
6c0f1dc85db6d011c883ed91,GENIUSUSDT,GENIUS,2026-04-16T03:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
0c2309bd4c1d478508f92129,CHIPUSDT,CHIP,2026-04-16T07:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ccb83aab3b96f19dedf813f2,OPGUSDT,OPG,2026-04-22T15:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
aa14e742e8cfb1efff510dc4,AIGENSYNUSDT,AIGENSYN,2026-04-29T14:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
742251cb77d37722f13a482f,BILLUSDT,BILL,2026-05-07T08:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
56f2f342b29eec0adafc21d9,PHAROSUSDT,PHAROS,2026-05-14T05:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
1a859f85a0722b921770c970,SPCXUSDT,SPCX,2026-05-21T04:45:00+00:00,PROVIDER_NEEDED,True,84,OTHER_VENUE_FIRST,0.0,"core market state incomplete (mark, index reference or trades missing for part of the window); what is missing is not published free"
976b92e9c98390bef992d712,OPENAIUSDT,OPENAI,2026-05-26T08:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
572cd83f5720bcd5d1c2187c,CTRUSDT,CTR,2026-05-28T09:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
71e4da15c6c4a9bb54da9834,QNTXUSDT,QNTX,2026-05-29T08:15:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
03ba3fbc3b60d01293ced6b8,SLXUSDT,SLX,2026-06-01T07:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
d913e3b032076ea0acc1c625,ANTHROPICUSDT,ANTHROPIC,2026-06-02T04:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
baf507f943c3234dd3349b17,ZESTUSDT,ZEST,2026-06-04T14:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ace902e11e083aed89453fd5,ARXUSDT,ARX,2026-06-23T04:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
dda6f21f5273653ecc988770,OUSDT,OUSDT,2026-06-24T11:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,NO_OTHER_VENUE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
c5b864cf4dd397c1d6ef3939,CAPUSDT,CAP,2026-06-27T11:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
230ce5a85a2127398ae882db,DATAIPUSDT,DATAIP,2026-07-03T06:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,NO_OTHER_VENUE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
ebcb069f413d87e3ef9e100d,SKHYUSDT,SKHY,2026-07-10T15:50:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
da994df5057188e2584557f8,POPMARTUSDT,POPMART,2026-07-23T02:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
236fa99f5592a4897da47982,GRVTUSDT,GRVT,2026-07-31T12:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
43f2c0248b765f05f8838aac,GIGADEVUSDT,GIGADEV,2026-08-03T05:30:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,79,UNKNOWN_PRECEDENCE,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
59e06472fc86d6593e4f1ec7,DOSUSDT,DOS,2026-08-11T15:00:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
8e5439011d436434070c3559,UNITREEUSDT,UNITREE,2026-08-19T02:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,89,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
52458484e807a05d5e6a8195,MARSCOINUSDT,MARSCOIN,2026-09-01T09:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,84,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
9d284c44285f781ea3153bc1,GPROUSDT,GPRO,2026-09-03T13:45:00+00:00,BAD_TIMESTAMP,True,84,OTHER_VENUE_FIRST,825.0,announced time and first traded bar disagree by +825 min
266efa4370e672325fa7860d,PONSUSDT,PONS,2026-09-06T06:45:00+00:00,INSUFFICIENT_EXECUTION_DATA,True,84,OTHER_VENUE_FIRST,0.0,the fee actually charged on this account is unknown (published schedule only); capacity has not been measured (depth archives exist; nothing has been derived from them)
